listing_id,listing_name,country,city,listing_type,room_type,currency,guests,bedrooms,cancellation_policy,rating_overall,ttm_revenue,ttm_avg_rate
19583588,Cosy 4 Bedroom - 1 minute bridge to Pavilion KLCC,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,8.0,4.0,Strict,4.96,36493.0,176.8
19585778,Binjai 8 KLCC by Luxury Suites Asia-  STD 2 BR,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,2.0,Strict,3.6,1473.0,85.1
19658212,Platinum Suite 1 BR @ Style and Luxury stay,malaysia,kuala lumpur,Entire serviced apartment,entire_home,MYR,2.0,1.0,Strict,4.67,3823.0,60.3
19676093,"Cozy 1 Bedroom, Infinity Pool City View",malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,1.0,Flexible,4.6,435.0,34.2
19682127,Staycation in klcc,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,3.0,,Moderate,4.75,2262.0,41.4
19721786,"The Escape Home & Away, Staycation in KLCC",malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,3.0,1.0,Moderate,4.63,4357.0,53.6
19722713,#1BR 1 Bedroom Deluxe Suites In Kuala Lumpur,malaysia,kuala lumpur,Entire condo,entire_home,MYR,3.0,1.0,Strict,4.65,8291.0,57.2
19770523,Spacious Unit in Prime Pavilion & KLCC area,malaysia,kuala lumpur,Entire condo,entire_home,MYR,9.0,3.0,Moderate,4.97,39092.0,121.2
19813604,Latitude Arty Studio Just Outside Kuala Lumpur,malaysia,kuala lumpur,Entire loft,entire_home,MYR,3.0,,Moderate,4.97,6849.0,44.2
19824200,1- B2508 Monaco Studio | KLG | WiFi&Netflix |,malaysia,kuala lumpur,Entire condo,entire_home,MYR,3.0,1.0,Flexible,4.63,3081.0,37.5
19832983,City Oasis @ TRX Kuala Lumpur,malaysia,kuala lumpur,Entire condo,entire_home,MYR,6.0,2.0,Flexible,4.85,1657.0,42.0
19869279,Unlimited Wi-Fi - Entire 1 BR Condo KL,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,3.0,1.0,Strict,4.86,4450.0,31.8
19914675,#0-03 SwissGarden 2BR KL/TRX/Changkat,malaysia,kuala lumpur,Entire condo,entire_home,MYR,7.0,2.0,Flexible,4.55,7843.0,63.6
19926860,B30-KL City Cozy Home 2 Beds 1-6 pax Infinity pool,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,,Strict,4.76,2836.0,31.7
19934143,SetapakCentral Mall*FreeNetflix Carpark*百盛商场拉曼大学*2,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,,Strict,4.8,650.0,41.7
19941598,#2-36 1BR *Promo* Swiss Garden Suite KL CityCenter,malaysia,kuala lumpur,Room in serviced apartment,hotel_room,MYR,4.0,1.0,Flexible,4.72,4061.0,36.6
19955634,Urban Oasis in the Heart of KLCC,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,4.0,2.0,Flexible,4.6,7375.0,42.7
19976684,Sophisticated Contemporary Studio Close to the Put,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,4.0,,Strict,4.83,3715.0,39.7
19978267,Cloude Stay: [Luna] Then 10 mins MRT to KL,malaysia,kuala lumpur,Private room in hostel,private_room,MYR,1.0,1.0,Strict,4.74,220.0,17.8
20009797,Nael Stylish Sojourn 6PAX | KL City View,malaysia,kuala lumpur,Entire condo,entire_home,MYR,6.0,3.0,Moderate,5.0,5822.0,65.2
20028187,Little COzy Place @Midah/HCTM (Female Guest Only),malaysia,kuala lumpur,Private room in condo,private_room,MYR,,,Strict,4.84,3556.0,22.5
20084445,Near KLCC The Forum Condo 5min to Mrt(TRX) 7 guest,malaysia,kuala lumpur,Entire condo,entire_home,MYR,7.0,3.0,Moderate,4.61,1501.0,59.5
20126077,Soho Suites KLCC~Spacious 3 Bedrooms~Top Location,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,8.0,3.0,Flexible,4.91,7207.0,92.1
20176230,Cozy Studio S1 (7mins walk to KLCC+Wifi+Parking),malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,2.0,,Strict,4.88,6671.0,37.6
20214729,Taman Melati-Setapak Furnished Homely Apartment,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,2.0,1.0,Moderate,4.8,4666.0,17.3
20234669,"Kuala Lumpur, Bangsar South Apartment",malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,4.0,1.0,Strict,4.96,2406.0,32.3
20312409,#1-11 6min walk BukitBintang/Jalan Alor 1BR KL,malaysia,kuala lumpur,Room in serviced apartment,hotel_room,MYR,4.0,1.0,Flexible,4.78,1488.0,37.8
20313563,Roomy Suite-Balcony-Alor-MRT-Pavillion-PNB 118,malaysia,kuala lumpur,Entire condo,entire_home,MYR,4.0,,Strict,4.68,2236.0,43.5
20414774,2br KLCC@Times Square Bukit Bintang City Centre,malaysia,kuala lumpur,Entire serviced apartment,entire_home,MYR,8.0,2.0,Strict,4.38,2960.0,114.9
20511914,Massage Chair Relaxing Home@SuriaNorthKiaraRedtick,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,5.0,2.0,Strict,4.81,5715.0,46.1
20517042,Soho Suites KLCC~ 40th~  3 Bedrooms w/Dryer ~ 1K2Q,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,3.0,Flexible,4.92,4841.0,96.6
20517091,Soho Suites KLCC~Top Floor 3 Bedrooms w/Dryer~2Q2S,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,8.0,3.0,Flexible,4.93,6544.0,86.1
20600237,Stunning TeLse stuDio near KL City!,malaysia,kuala lumpur,Entire serviced apartment,entire_home,MYR,4.0,1.0,Firm,4.89,2330.0,29.2
20626524,NEW CONDO NEAR TO CITY CENTER-3BR with Free WiFi,malaysia,kuala lumpur,Entire condo,entire_home,MYR,6.0,3.0,Strict,4.64,2988.0,39.5
20643247,"“Lovely&Comfy\ 3 bedroom Apartment""",malaysia,kuala lumpur,Entire serviced apartment,entire_home,MYR,13.0,3.0,Firm,4.85,1006.0,86.4
20763150,"Master bedroom in Pantai Panorama, Bangsar South",malaysia,kuala lumpur,Private room in condo,private_room,MYR,,,Moderate,4.0,211.0,18.5
20788591,*NEW PROMO* GRAYHAUS Sky Luxe 1 Bedroom Unit,malaysia,kuala lumpur,Entire condo,entire_home,MYR,4.0,2.0,Strict,4.83,3645.0,38.6
20809875,"KL Astana Place at Sri Permaisuri, Queenstown, Ada's house 1",malaysia,kuala lumpur,Private room in condo,private_room,MYR,,,Firm,5.0,729.0,13.4
20810519,"Spacious KL Penthouse  – Sleeps 16, Skyline View",malaysia,kuala lumpur,Entire loft,entire_home,MYR,16.0,2.0,Flexible,4.77,5278.0,51.7
20830549,Luxury Suites  Pavilion Mall,malaysia,kuala lumpur,Entire condo,entire_home,MYR,6.0,2.0,Moderate,4.0,3254.0,198.3
20858734,Jaw-dropping View 2BR Family Suite,malaysia,kuala lumpur,Entire rental unit,entire_home,MYR,6.0,2.0,Strict,4.69,16831.0,65.5
20957582,1- B2106 Vienna Studio | KLG | WiFi&NetFlix |,malaysia,kuala lumpur,Entire condo,entire_home,MYR,3.0,1.0,Flexible,4.73,3563.0,38.6
468782,Lovely Ensuite Room in Serangoon,singapore,singapore,Private room in home,private_room,SGD,,1.0,Strict,4.7,1613.0,36.7
747813,Fantastic Serviced Apartment in the Singapore CBD,singapore,singapore,Private room in condo,private_room,SGD,4.0,1.0,Strict,4.63,1348.0,104.0
765579,Chinatown@doorstep: *Queenbed Rm 89C (Not Tourist),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,410.0,36.5
881253,Chinatown Doorstep! *Ensuite1+1 (Not for Tourist),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.0,1350.0,54.4
982909,Amazing Sunset Home @Central Area,singapore,singapore,Private room in condo,private_room,SGD,,,Moderate,4.87,960.0,68.6
1363204,Chinatown at your door: Master Rm* attach bathroom,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.0,1163.0,46.6
1508829,Lavender QueenBed *rmFr: 5m walk MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.14,512.0,39.6
1615074,AweSome view! Ensuite 1+1 @Chinatown,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.4,709.0,53.8
1941719,Fantastic Serviced Apartment in the Singapore CBD,singapore,singapore,Private room in condo,private_room,SGD,,,Strict,4.51,1333.0,102.4
2129215,Luxuriously Spacious Studio Apt.,singapore,singapore,Entire townhouse,entire_home,SGD,5.0,1.0,Strict,4.93,2316.0,168.2
2156372,"Cozy, Many Guests Loved It Here",singapore,singapore,Private room in condo,private_room,SGD,,,Firm,4.76,1865.0,38.9
2362558,"5-6 Pax Hostel Private Room, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,6.0,3.0,Strict,4.61,7149.0,245.3
2387715,"2-pax Near CBD Private Room, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,2.0,1.0,Strict,4.58,1358.0,80.7
2387766,"7-8 Pax Hostel Private Room, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,8.0,4.0,Strict,4.78,11383.0,304.9
2922184,Awesome 10 min walk to to Haw Par MRT @NUS (A),singapore,singapore,Room in aparthotel,private_room,SGD,1.0,1.0,Strict,4.28,529.0,42.8
3667894,Chinatown at your door: Master Rm attach bathroom,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,560.0,47.9
4007891,"6-7 Pax Hostel Private Rooms, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,7.0,4.0,Strict,4.45,8222.0,271.6
4499317,Heritage Collection on Seah Premium Loft,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,,Strict,4.82,31510.0,147.7
4541072,Condo-4 MRT-stops-to-Orchard-15 min,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.33,2467.0,46.4
4541183,Boat Quay Studio Premium River View (South bridge),singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,,Strict,4.78,13407.0,163.0
4619928,"1970s Bunkbed Private RoomA, no-sharing",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.33,540.0,44.3
4712676,B&B Homestay- Deluxe Room with SEALY-King Bed,singapore,singapore,Private room in condo,private_room,SGD,,,Flexible,5.0,3128.0,52.2
4863317,highrise heritage queenbed RmA1 (Not TOurist),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,407.0,36.5
4869221,Fireworks view* Ensuite+LivingRm (Not for Tourist),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,667.0,57.4
4973227,Boat Quay Studio Apartment (South bridge Wing),singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,,Strict,4.71,18383.0,146.1
5052014,Modern Serviced Studio in CBD w MRT,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,,Strict,4.64,1155.0,121.9
5233415,Furnished CBD Serviced Studio w MRT,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,,Strict,4.81,5205.0,131.5
5253599,Exquisite Balinese studio for rent,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,,Strict,4.73,846.0,62.4
5448209,"CBD Serviced Studio: spacious, housekeeping, MRT",singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,,Strict,4.81,8885.0,148.6
5889741,Entire Home in the Heart of City,singapore,singapore,Entire condo,entire_home,SGD,3.0,1.0,Firm,4.81,10026.0,117.4
6481052,"Spacious 1 BR APT near subway , downtown, Orchard",singapore,singapore,Entire serviced apartment,entire_home,SGD,5.0,1.0,Strict,4.68,24149.0,275.2
6529707,Room 1 - Affordable room near the university,singapore,singapore,Private room in home,private_room,SGD,,2.0,Strict,4.93,2523.0,41.8
7156419,Expat Choice- CBD modern apartment,singapore,singapore,Entire condo,entire_home,SGD,2.0,1.0,Firm,4.8,6661.0,141.9
7639901,Big room with free facilities.,singapore,singapore,Private room in rental unit,private_room,SGD,,,Moderate,4.8,2131.0,54.5
7946472,1960s singlebed *RmA @ lavender bugis.,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,380.0,31.8
8004063,Lavender Doublebed rmA* (3min:MRT>CBD:3min),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.25,455.0,33.9
8007663,Lavender DoubleBed rmA2: 5m walk MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.33,460.0,33.1
8038199,Heritage Collection on Seah Loft,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,1.0,Strict,4.68,27713.0,135.3
8160733,"1Bunkbed RmA for you only, no sharing w anyone",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.0,381.0,31.1
8277151,"kitchen, washer, spacious serviced apt at orchard",singapore,singapore,Entire serviced apartment,entire_home,SGD,5.0,,Strict,4.67,15745.0,242.2
8914905,Private Room for 7pax @ Chinatown,singapore,singapore,Room in bed and breakfast,hotel_room,SGD,7.0,1.0,Strict,4.67,16161.0,387.0
10427701,highrise Ensuite attached bathroom @chinatown *9m1,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,571.0,49.3
11425553,Designer-Chic City Suite,singapore,singapore,Private room in home,private_room,SGD,,,Strict,4.79,3753.0,72.2
11993987,Budgeted Room w/Big Window @ HawPar Villa @NUS (C),singapore,singapore,Private room in guesthouse,private_room,SGD,1.0,1.0,Strict,3.93,831.0,41.0
12738797,Capella The Club Residences Singapore - 1 BR Suite,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,4.8,7561.0,593.7
12975156,window greenery room2 near CitySQ Mall,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.0,527.0,41.8
13317120,Budget Rm @NUS & Haw Par Villa MRT-NoWindow (302),singapore,singapore,Room in boutique hotel,private_room,SGD,1.0,1.0,Strict,4.88,933.0,65.9
13396802,Budget family of 6! NUS / MRT (108),singapore,singapore,Room in boutique hotel,private_room,SGD,8.0,1.0,Strict,4.75,1949.0,155.7
14583967,"Lavender Semi-EnsuiteC*, 5 min to MRT",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.5,520.0,40.0
14902239,"Lavender Queenbed, 4min lavender MRT, 2min  Bugis",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,388.0,32.9
15310627,4 Star CBD Soho Apartment Tanjong Pagar MRT,singapore,singapore,Entire loft,entire_home,SGD,1.0,1.0,Moderate,4.91,3776.0,141.4
15389076,Cozy private room near Lakeside MRT,singapore,singapore,Private room in condo,private_room,SGD,,,Strict,4.86,2526.0,56.0
15441196,Lavender DoubleBed RmT*: 5m walk MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.83,556.0,41.0
15454153,2 Bedroom Fully furnished apartment  (Flora Drive),singapore,singapore,Entire condo,entire_home,SGD,5.0,2.0,Strict,4.7,8057.0,131.0
15792137,Chinatown Single No window,singapore,singapore,Room in aparthotel,entire_home,SGD,1.0,1.0,Strict,4.79,21035.0,112.5
15792808,Chinatown Studio No window,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,1.0,Strict,4.82,28502.0,124.9
16213115,8 person Family Private Room(2 Double & 4 Single),singapore,singapore,Room in hostel,hotel_room,SGD,8.0,1.0,Strict,4.11,14131.0,236.1
16370834,Comfortable Chermai (BR2),singapore,singapore,Private room in townhouse,private_room,SGD,,,Strict,4.95,5887.0,56.4
16424205,Luxurious Villa with Private Pool,singapore,singapore,Private room in townhouse,private_room,SGD,,,Flexible,5.0,1796.0,139.9
16427874,"4-Pax Near CBD Private Room, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,4.0,1.0,Strict,4.47,5465.0,163.0
16428014,"2-pax Near CBD Private Room, Non-Private Toilet",singapore,singapore,Private room in hostel,private_room,SGD,2.0,1.0,Strict,4.61,1843.0,88.9
16462052,Elegant Room with Private Pool (2),singapore,singapore,Private room in townhouse,private_room,SGD,,,Flexible,4.76,1599.0,124.6
16477283,Elegant Room with Private Pool (1),singapore,singapore,Private room in townhouse,private_room,SGD,,,Flexible,4.84,1540.0,118.7
16519375,"Cozy, spacious room w high speed fiber internet",singapore,singapore,Private room in condo,private_room,SGD,,2.0,Moderate,4.63,945.0,41.9
16606463,Homely One Bedroom at Farrer Park MRT,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Moderate,4.83,7156.0,95.5
16612155,Room in HillV2. Hillview MRT station,singapore,singapore,Private room in condo,private_room,SGD,1.0,1.0,,,1079.0,37.8
16745292,Relaxed Small Studio In Orchard Road (200 sqft),singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,,Moderate,4.12,2960.0,145.3
16750061,Small Studio Apartment In Orchard Road (200 sqft),singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Firm,4.67,3138.0,148.7
16798945,LavLoftbed *RmA1: 5m walk MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,386.0,33.0
16846533,Small Cozy  Studio Room in Orchard Road (200 sqft),singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Firm,4.36,2143.0,136.1
16966634,Quiet and Safe Location (BR1),singapore,singapore,Private room in townhouse,private_room,SGD,,,Moderate,4.77,863.0,60.5
17016908,TripleOne. A cozy 3-bedroom apartment in Woodlands,singapore,singapore,Entire rental unit,entire_home,SGD,6.0,3.0,,4.78,9404.0,228.6
17191773,Heritage Collection on Smith -  Studio Single,singapore,singapore,Entire rental unit,entire_home,SGD,1.0,1.0,Strict,4.88,10237.0,116.2
17519803,Downtown *View Ensuite+livingRm (Not For Tourist),singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,675.0,56.6
17615250,prewar small queenbed > lavender MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,388.0,32.7
17626886,prewar doublebed RmA* > lavender MRT,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.75,432.0,33.8
17641382,Heritage Collection on Smith -  Studio Apartment,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Strict,4.77,2043.0,116.3
17684352,Luxurious Serviced Penthouse in Orchard,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Firm,4.98,13454.0,155.2
17736530,Rosewood@33,singapore,singapore,Private room in home,private_room,SGD,,,Moderate,4.93,1122.0,86.6
17927897,Heritage Collection on Clarke Quay Studio Premium,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,1.0,Strict,4.89,18422.0,174.0
17928170,Heritage Collection on Clarke Quay Studio,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,,Strict,4.81,28490.0,152.6
17928273,Heritage Collection on Clarke Quay  Studio Single,singapore,singapore,Room in aparthotel,entire_home,SGD,1.0,1.0,Strict,4.74,21029.0,135.5
17951810,Condo Common Rm opposite of Lakeside Mrt,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.5,4084.0,45.7
18199481,Heritage Collection on Clarke Quay Single NoWindow,singapore,singapore,Room in aparthotel,entire_home,SGD,1.0,,Strict,4.68,18146.0,112.9
18202395,Heritage Collection on Clarke Quay Studio NoWindow,singapore,singapore,Room in aparthotel,entire_home,SGD,2.0,,Strict,4.78,21266.0,134.4
18253219,"Condo studio in CBD, Tanjong Pagar MRT, Min 3 mths",singapore,singapore,Entire condo,entire_home,SGD,1.0,1.0,Firm,5.0,6133.0,109.3
18508828,(Room)Breezy Comfy Stay (Kitchen Bathroom),singapore,singapore,Private room in serviced apartment,private_room,SGD,3.0,1.0,Firm,4.82,2491.0,55.0
18905203,Room 2 - Affordable common room near university,singapore,singapore,Private room in home,private_room,SGD,,1.0,Strict,5.0,3598.0,38.8
19595827,Comfy 2BR Apartment in the Heart of Orchard Road,singapore,singapore,Entire serviced apartment,entire_home,SGD,5.0,2.0,Strict,4.79,11596.0,698.9
19801431,"1960 Queenbed *RmQ, lavender bugis",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,,391.0,33.0
20084815,Prime Loft Apt in the heart of Orchard Road,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,4.97,39836.0,394.6
20395120,Contemporary casual,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,5.0,922.0,72.4
20459428,Studio EnsuiteA1  @ heritage apartment,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.33,613.0,46.6
20824274,Downtown Queenbed *Room3 @ Chinatown,singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,5.0,451.0,34.3
21013726,"Lavender Semi-Ensuite*, 5 min to MRT",singapore,singapore,Private room in rental unit,private_room,SGD,,,Strict,4.25,594.0,43.4
21015873,Serviced Apartment  3 mins walk Bras Basah MRT,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,5.0,4965.0,225.5
21015874,Fully Furnished Studio Apartment with City View,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Strict,4.86,4653.0,222.0
21015876,CBD Studio Apartment | 2 - 5 mins to Bencoolen MRT,singapore,singapore,Entire rental unit,entire_home,SGD,2.0,1.0,Strict,4.96,32264.0,228.6
21015880,WFH Fully Furnished Serviced Apartment | CBD Area,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,4.97,3858.0,215.4
21015881,CBD Studio Serviced Apartment - City View,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,4.89,2425.0,220.0
21015977,Fully Furnished Studio Apartment with Housekeeping,singapore,singapore,Entire serviced apartment,entire_home,SGD,2.0,1.0,Strict,4.93,6005.0,249.8
21420790,Standard Single Room in City Center,singapore,singapore,Room in hotel,hotel_room,SGD,1.0,2.0,Moderate,4.76,20756.0,97.6
